9865436 4000
1 688 1406
0 279 14415
0 605 14415
1 605 279
0 1397 10673
0 1666 10673
1 1666 1397
0 1852 12896
0 766 12896
1 766 1852
0 139 13900
0 232 13900
1 232 139
0 1483 14675
0 1404 14675
1 1404 1483
0 454 18149
0 1607 18149
1 1607 454
0 292 12750
0 417 12750
1 417 292
0 157 17136
0 808 17136
1 808 157
0 478 10344
0 205 10344
1 205 478
0 790 14111
0 381 14111
1 381 790
0 1986 16526
0 1292 16526
1 1292 1986
0 974 12769
0 1287 12769
1 1287 974
0 1083 12045
0 875 12045
1 875 1083
0 1843 10530
0 493 10530
1 493 1843
0 1616 9986
0 269 9986
1 269 1616
0 583 14832
0 547 14832
1 547 583
0 587 16521
0 1401 16521
1 1401 587
0 938 12397
0 1599 12397
1 1599 938
0 18 13505
0 1168 13505
1 1168 18
0 411 9449
0 1862 9449
1 1862 411
0 1721 13945
0 1058 13945
1 1058 1721
0 1061 12024
0 698 12024
1 698 1061
0 233 9706
0 488 9706
1 488 233
0 1722 16913
0 272 16913
1 272 1722
0 1606 11714
0 727 11714
1 727 1606
0 643 13335
0 971 13335
1 971 643
0 959 12393
0 730 12393
1 730 959
0 41 9571
0 1404 9571
1 1404 41
0 1783 10881
0 1414 10881
1 1414 1783
0 1018 12145
0 473 12145
1 473 1018
0 1812 15928
0 37 15928
1 37 1812
0 571 13673
0 1423 13673
1 1423 571
0 1251 9585
0 1088 9585
1 1088 1251
0 976 17030
0 506 17030
1 506 976
0 520 18980
0 40 18980
1 40 520
0 435 10477
0 1920 10477
1 1920 435
0 574 10074
0 1930 10074
1 1930 574
0 1775 10238
0 716 10238
1 716 1775
0 244 9807
0 192 9807
1 192 244
0 1964 10315
0 1698 10315
1 1698 1964
0 1523 17668
0 584 17668
1 584 1523
0 1345 17190
0 433 17190
1 433 1345
0 1839 17409
0 162 17409
1 162 1839
0 1486 10893
0 538 10893
1 538 1486
0 1638 11640
0 1598 11640
1 1598 1638
0 1665 11332
0 1745 11332
1 1745 1665
0 1229 11808
0 1317 11808
1 1317 1229
0 1493 10028
0 1311 10028
1 1311 1493
0 1135 18852
0 1221 18852
1 1221 1135
0 662 10426
0 291 10426
1 291 662
0 372 8915
0 40 8915
1 40 372
0 856 14393
0 282 14393
1 282 856
0 1856 14192
0 654 14192
1 654 1856
0 1363 8431
0 282 8431
1 282 1363
0 1725 11634
0 1975 11634
1 1975 1725
0 568 8771
0 1698 8771
1 1698 568
0 1512 9820
0 705 9820
1 705 1512
0 1241 9243
0 542 9243
1 542 1241
0 610 16980
0 687 16980
1 687 610
0 1429 13160
0 636 13160
1 636 1429
0 729 14813
0 1661 14813
1 1661 729
0 854 11777
0 690 11777
1 690 854
0 1653 14839
0 1492 14839
1 1492 1653
0 1971 11774
0 1755 11774
1 1755 1971
0 1032 8931
0 1859 8931
1 1859 1032
0 1898 16651
0 1806 16651
1 1806 1898
0 102 9749
0 1256 9749
1 1256 102
0 1215 11445
0 853 11445
1 853 1215
0 999 9274
0 488 9274
1 488 999
0 83 13906
0 1276 13906
1 1276 83
0 1451 18993
0 332 18993
1 332 1451
0 375 17881
0 1129 17881
1 1129 375
0 1774 16713
0 1141 16713
1 1141 1774
0 425 12925
0 1122 12925
1 1122 425
0 106 10300
0 973 10300
1 973 106
0 915 8614
0 893 8614
1 893 915
0 168 12360
0 1073 12360
1 1073 168
0 1600 10362
0 1710 10362
1 1710 1600
0 49 13865
0 1957 13865
1 1957 49
0 1569 8512
0 1543 8512
1 1543 1569
0 585 10877
0 1842 10877
1 1842 585
0 1172 14558
0 1605 14558
1 1605 1172
0 87 15806
0 682 15806
1 682 87
0 268 8183
0 1267 8183
1 1267 268
0 1361 15958
0 1413 15958
1 1413 1361
0 1629 12083
0 794 12083
1 794 1629
0 1737 9382
0 547 9382
1 547 1737
0 1913 8897
0 1920 8897
1 1920 1913
0 1114 8868
0 1930 8868
1 1930 1114
0 821 7767
0 1842 7767
1 1842 821
0 618 11893
0 492 11893
1 492 618
0 54 10947
0 1112 10947
1 1112 54
0 640 12157
0 1152 12157
1 1152 640
0 34 16900
0 27 16900
1 27 34
0 172 11046
0 1176 11046
1 1176 172
0 592 11977
0 553 11977
1 553 592
0 1610 8191
0 1822 8191
1 1822 1610
0 490 15125
0 1581 15125
1 1581 490
0 1157 10036
0 222 10036
1 222 1157
0 967 13128
0 1872 13128
1 1872 967
0 151 7383
0 1282 7383
1 1282 151
0 1573 13387
0 659 13387
1 659 1573
0 911 11232
0 74 11232
1 74 911
0 24 9317
0 1599 9317
1 1599 24
0 1831 16137
0 946 16137
1 946 1831
0 968 14000
0 1622 14000
1 1622 968
0 855 12133
0 1033 12133
1 1033 855
0 44 12939
0 1264 12939
1 1264 44
0 136 11882
0 1808 11882
1 1808 136
0 491 12410
0 31 12410
1 31 491
0 1128 7709
0 1413 7709
1 1413 1128
0 32 12591
0 1479 12591
1 1479 32
0 1958 12387
0 464 12387
1 464 1958
0 127 8555
0 351 8555
1 351 127
0 1889 11332
0 1658 11332
1 1658 1889
0 1121 9975
0 896 9975
1 896 1121
0 1585 16812
0 819 16812
1 819 1585
0 1736 7475
0 899 7475
1 899 1736
0 1706 13877
0 525 13877
1 525 1706
0 1343 13609
0 670 13609
1 670 1343
0 253 11726
0 1875 11726
1 1875 253
0 311 17530
0 771 17530
1 771 311
0 1098 12081
0 530 12081
1 530 1098
0 43 14722
0 1391 14722
1 1391 43
0 224 8015
0 1129 8015
1 1129 224
0 1006 15549
0 1741 15549
1 1741 1006
0 1728 10767
0 626 10767
1 626 1728
0 907 7668
0 1322 7668
1 1322 907
0 926 9800
0 1333 9800
1 1333 926
0 1139 7395
0 1581 7395
1 1581 1139
0 769 8803
0 1441 8803
1 1441 769
0 1324 9143
0 350 9143
1 350 1324
0 47 7147
0 31 7147
1 31 47
0 1004 7283
0 659 7283
1 659 1004
0 738 11273
0 289 11273
1 289 738
0 1596 10231
0 1826 10231
1 1826 1596
0 16 15101
0 1161 15101
1 1161 16
0 1386 9912
0 891 9912
1 891 1386
0 367 7327
0 671 7327
1 671 367
0 660 7508
0 1152 7508
1 1152 660
0 1204 10666
0 1150 10666
1 1150 1204
0 1810 15435
0 494 15435
1 494 1810
0 1285 10194
0 1940 10194
1 1940 1285
0 500 11259
0 121 11259
1 121 500
0 1458 7417
0 1550 7417
1 1550 1458
0 1068 9302
0 1862 9302
1 1862 1068
0 940 19567
0 879 19567
1 879 940
0 1729 11003
0 754 11003
1 754 1729
0 326 13985
0 298 13985
1 298 326
0 800 14652
0 508 14652
1 508 800
0 1664 9708
0 1118 9708
1 1118 1664
0 1589 8245
0 1661 8245
1 1661 1589
0 1742 16612
0 763 16612
1 763 1742
0 767 7995
0 218 7995
1 218 767
0 791 6638
0 1574 6638
1 1574 791
0 199 8533
0 918 8533
1 918 199
0 860 7339
0 1082 7339
1 1082 860
0 1389 6536
0 1152 6536
1 1152 1389
0 961 6297
0 186 6297
1 186 961
0 706 15075
0 1752 15075
1 1752 706
0 536 13361
0 1050 13361
1 1050 536
0 672 9511
0 808 9511
1 808 672
0 1537 10890
0 1681 10890
1 1681 1537
0 528 8393
0 1560 8393
1 1560 528
0 691 6345
0 1536 6345
1 1536 691
0 1720 11809
0 1310 11809
1 1310 1720
0 996 13178
0 304 13178
1 304 996
0 210 7301
0 1282 7301
1 1282 210
0 1688 6635
0 289 6635
1 289 1688
0 320 9184
0 1238 9184
1 1238 320
0 499 7482
0 27 7482
1 27 499
0 748 8832
0 962 8832
1 962 748
0 1939 14540
0 1575 14540
1 1575 1939
0 1407 7446
0 1124 7446
1 1124 1407
0 245 11206
0 1836 11206
1 1836 245
0 873 5993
0 1286 5993
1 1286 873
0 486 10959
0 1309 10959
1 1309 486
0 303 6535
0 551 6535
1 551 303
0 119 17312
0 161 17312
1 161 119
0 601 14537
0 1103 14537
1 1103 601
0 883 15572
0 1540 15572
1 1540 883
0 1351 11451
0 733 11451
1 733 1351
0 146 10687
0 1963 10687
1 1963 146
0 825 10024
0 1851 10024
1 1851 825
0 468 7425
0 553 7425
1 553 468
0 1867 13778
0 1283 13778
1 1283 1867
0 370 8050
0 929 8050
1 929 370
0 1800 9430
0 1287 9430
1 1287 1800
0 1063 18506
0 1380 18506
1 1380 1063
0 1602 7178
0 1808 7178
1 1808 1602
0 1750 12483
0 1907 12483
1 1907 1750
0 1962 15134
0 1838 15134
1 1838 1962
0 712 6213
0 918 6213
1 918 712
0 537 9633
0 1666 9633
1 1666 537
0 1857 12160
0 1544 12160
1 1544 1857
0 809 13019
0 23 13019
1 23 809
0 1132 18264
0 1214 18264
1 1214 1132
0 281 14406
0 1370 14406
1 1370 281
0 1146 10815
0 209 10815
1 209 1146
0 1762 10305
0 614 10305
1 614 1762
0 422 14636
0 144 14636
1 144 422
0 1726 5680
0 1934 5680
1 1934 1726
0 1802 13374
0 1187 13374
1 1187 1802
0 1041 9831
0 174 9831
1 174 1041
0 1043 11592
0 278 11592
1 278 1043
0 371 8533
0 863 8533
1 863 371
0 1388 5495
0 1838 5495
1 1838 1388
0 1235 5514
0 1808 5514
1 1808 1235
0 934 7095
0 464 7095
1 464 934
0 1713 9697
0 21 9697
1 21 1713
0 225 7337
0 1253 7337
1 1253 225
0 393 9570
0 549 9570
1 549 393
0 1981 5275
0 1634 5275
1 1634 1981
0 852 12775
0 1823 12775
1 1823 852
0 1250 12310
0 1019 12310
1 1019 1250
0 788 7276
0 1979 7276
1 1979 788
0 1914 13461
0 1534 13461
1 1534 1914
0 1416 15191
0 1498 15191
1 1498 1416
0 987 6105
0 1274 6105
1 1274 987
0 19 6619
0 1161 6619
1 1161 19
0 164 5828
0 1950 5828
1 1950 164
0 5 8717
0 433 8717
1 433 5
0 897 10790
0 1321 10790
1 1321 897
0 902 11299
0 91 11299
1 91 902
0 1109 7077
0 351 7077
1 351 1109
0 1871 10000
0 231 10000
1 231 1871
0 349 8655
0 538 8655
1 538 349
0 10 6578
0 671 6578
1 671 10
0 1885 8988
0 1088 8988
1 1088 1885
0 340 7742
0 682 7742
1 682 340
0 1159 15623
0 399 15623
1 399 1159
0 515 5598
0 1283 5598
1 1283 515
0 1656 6468
0 1940 6468
1 1940 1656
0 76 12494
0 781 12494
1 781 76
0 1104 10965
0 1249 10965
1 1249 1104
0 479 4924
0 1019 4924
1 1019 479
0 1454 12489
0 1557 12489
1 1557 1454
0 1566 11274
0 685 11274
1 685 1566
0 1526 4826
0 680 4826
1 680 1526
0 1093 8606
0 1138 8606
1 1138 1093
0 1805 13040
0 689 13040
1 689 1805
0 504 5840
0 1834 5840
1 1834 504
0 438 6802
0 1254 6802
1 1254 438
0 444 11839
0 1155 11839
1 1155 444
0 1181 8241
0 1492 8241
1 1492 1181
0 1305 11603
0 975 11603
1 975 1305
0 1262 10949
0 439 10949
1 439 1262
0 98 7927
0 973 7927
1 973 98
0 408 8978
0 1179 8978
1 1179 408
0 86 14632
0 1217 14632
1 1217 86
0 718 4987
0 1253 4987
1 1253 718
0 81 8362
0 455 8362
1 455 81
0 1513 15126
0 1556 15126
1 1556 1513
0 419 8074
0 1276 8074
1 1276 419
0 1071 8093
0 853 8093
1 853 1071
0 1670 18234
0 238 18234
1 238 1670
0 840 11241
0 361 11241
1 361 840
0 120 5384
0 1955 5384
1 1955 120
0 1144 7699
0 1017 7699
1 1017 1144
0 309 10450
0 1564 10450
1 1564 309
0 695 14588
0 1935 14588
1 1935 695
0 1617 15080
0 1206 15080
1 1206 1617
0 1772 16483
0 103 16483
1 103 1772
0 1840 8964
0 403 8964
1 403 1840
0 524 10366
0 1910 10366
1 1910 524
0 1464 6786
0 1741 6786
1 1741 1464
0 1524 4750
0 399 4750
1 399 1524
0 1236 13406
0 701 13406
1 701 1236
0 714 6627
0 271 6627
1 271 714
0 756 4583
0 742 4583
1 742 756
0 1332 7043
0 13 7043
1 13 1332
0 972 5760
0 1673 5760
1 1673 972
0 1491 4854
0 1321 4854
1 1321 1491
0 1476 7551
0 1930 7551
1 1930 1476
0 396 4724
0 1432 4724
1 1432 396
0 133 6234
0 1661 6234
1 1661 133
0 1793 8643
0 1724 8643
1 1724 1793
0 1028 4931
0 1823 4931
1 1823 1028
0 1418 4167
0 1556 4167
1 1556 1418
0 1841 4626
0 680 4626
1 680 1841
0 653 7603
0 1487 7603
1 1487 653
0 1474 13565
0 588 13565
1 588 1474
0 1943 3833
0 1796 3833
1 1796 1943
0 1201 16007
0 645 16007
1 645 1201
0 315 14190
0 1680 14190
1 1680 315
0 93 9719
0 1243 9719
1 1243 93
0 117 13281
0 359 13281
1 359 117
0 1268 4056
0 300 4056
1 300 1268
0 101 10275
0 236 10275
1 236 101
0 1463 11522
0 650 11522
1 650 1463
0 1886 8508
0 291 8508
1 291 1886
0 1357 12153
0 208 12153
1 208 1357
0 405 10523
0 1618 10523
1 1618 405
0 1676 9311
0 1097 9311
1 1097 1676
0 1449 6222
0 218 6222
1 218 1449
0 1586 8172
0 1608 8172
1 1608 1586
0 423 9180
0 1781 9180
1 1781 423
0 155 13632
0 851 13632
1 851 155
0 880 6876
0 530 6876
1 530 880
0 1794 6199
0 1752 6199
1 1752 1794
0 1674 13238
0 1677 13238
1 1677 1674
0 1613 12911
0 867 12911
1 867 1613
0 394 10562
0 472 10562
1 472 394
0 697 5866
0 1740 5866
1 1740 697
0 890 6738
0 365 6738
1 365 890
0 991 11038
0 1271 11038
1 1271 991
0 1151 3730
0 566 3730
1 566 1151
0 1037 5227
0 863 5227
1 863 1037
0 1719 14132
0 917 14132
1 917 1719
0 785 14632
0 1113 14632
1 1113 785
0 696 4095
0 1935 4095
1 1935 696
0 1081 10563
0 1288 10563
1 1288 1081
0 471 14804
0 211 14804
1 211 471
0 1739 4818
0 351 4818
1 351 1739
0 563 6303
0 754 6303
1 754 563
0 684 10199
0 1131 10199
1 1131 684
0 1815 13055
0 811 13055
1 811 1815
0 1782 9631
0 766 9631
1 766 1782
0 633 5741
0 796 5741
1 796 633
0 257 4268
0 410 4268
1 410 257
0 1301 6145
0 347 6145
1 347 1301
0 477 10102
0 1372 10102
1 1372 477
0 386 5774
0 844 5774
1 844 386
0 1195 6820
0 969 6820
1 969 1195
0 1353 11668
0 1368 11668
1 1368 1353
0 301 3418
0 449 3418
1 449 301
0 1896 9464
0 489 9464
1 489 1896
0 878 4442
0 150 4442
1 150 878
0 1334 5569
0 1359 5569
1 1359 1334
0 1008 6215
0 1015 6215
1 1015 1008
0 1657 4755
0 1088 4755
1 1088 1657
0 1734 5464
0 1666 5464
1 1666 1734
0 474 11164
0 1733 11164
1 1733 474
0 412 6984
0 899 6984
1 899 412
0 288 19893
0 737 19893
1 737 288
0 1453 14361
0 564 14361
1 564 1453
0 14 5409
0 1995 5409
1 1995 14
0 1226 15214
0 750 15214
1 750 1226
0 2 2898
0 1436 2898
1 1436 2
0 871 3652
0 1961 3652
1 1961 871
0 736 10691
0 1318 10691
1 1318 736
0 475 10095
0 452 10095
1 452 475
0 73 2791
0 1338 2791
1 1338 73
0 1038 11174
0 495 11174
1 495 1038
0 993 2891
0 766 2891
1 766 993
0 1951 7930
0 51 7930
1 51 1951
0 507 10101
0 1223 10101
1 1223 507
0 457 5684
0 431 5684
1 431 457
0 1694 12642
0 942 12642
1 942 1694
0 510 4824
0 152 4824
1 152 510
0 513 4885
0 1161 4885
1 1161 513
0 1035 10649
0 1818 10649
1 1818 1035
0 1231 11882
0 1232 11882
1 1232 1231
0 266 2722
0 1368 2722
1 1368 266
0 1450 7495
0 1908 7495
1 1908 1450
0 1111 8952
0 764 8952
1 764 1111
0 125 9345
0 786 9345
1 786 125
0 306 7356
0 222 7356
1 222 306
0 71 9701
0 483 9701
1 483 71
0 1993 10324
0 1684 10324
1 1684 1993
0 1884 5115
0 180 5115
1 180 1884
0 657 7757
0 1605 7757
1 1605 657
0 436 9409
0 493 9409
1 493 436
0 849 6211
0 1152 6211
1 1152 849
0 834 16380
0 1469 16380
1 1469 834
0 1233 4502
0 1776 4502
1 1776 1233
0 1937 6039
0 304 6039
1 304 1937
0 901 13620
0 559 13620
1 559 901
0 1761 2459
0 82 2459
1 82 1761
0 60 3560
0 1069 3560
1 1069 60
0 170 13596
0 1468 13596
1 1468 170
0 906 3958
0 271 3958
1 271 906
0 1966 13703
0 1711 13703
1 1711 1966
0 1452 8983
0 1133 8983
1 1133 1452
0 1366 11528
0 741 11528
1 741 1366
0 983 10075
0 1887 10075
1 1887 983
0 1744 10242
0 1572 10242
1 1572 1744
0 100 9089
0 1992 9089
1 1992 100
0 193 4099
0 1315 4099
1 1315 193
0 1207 9617
0 1906 9617
1 1906 1207
0 338 4741
0 1283 4741
1 1283 338
0 1242 11584
0 1054 11584
1 1054 1242
0 1820 6887
0 1708 6887
1 1708 1820
0 658 12445
0 430 12445
1 430 658
0 1164 8158
0 339 8158
1 339 1164
0 1465 10943
0 966 10943
1 966 1465
0 96 4005
0 1741 4005
1 1741 96
0 779 2717
0 214 2717
1 214 779
0 1678 8009
0 1881 8009
1 1881 1678
0 1490 8084
0 488 8084
1 488 1490
0 390 5242
0 278 5242
1 278 390
0 567 3429
0 126 3429
1 126 567
0 1735 8362
0 542 8362
1 542 1735
0 1911 5156
0 1808 5156
1 1808 1911
0 46 6917
0 771 6917
1 771 46
0 1984 4089
0 857 4089
1 857 1984
0 722 2894
0 811 2894
1 811 722
0 383 12417
0 1255 12417
1 1255 383
0 846 12602
0 1969 12602
1 1969 846
0 912 14841
0 1789 14841
1 1789 912
0 711 9743
0 274 9743
1 274 711
0 1435 6343
0 29 6343
1 29 1435
0 505 6837
0 1576 6837
1 1576 505
0 88 8151
0 1866 8151
1 1866 88
0 1803 9055
0 1414 9055
1 1414 1803
0 1754 3316
0 189 3316
1 189 1754
0 1202 5897
0 27 5897
1 27 1202
0 676 10485
0 1864 10485
1 1864 676
0 1850 11476
0 1929 11476
1 1929 1850
0 1679 8055
0 1502 8055
1 1502 1679
0 324 15927
0 1758 15927
1 1758 324
0 1101 3537
0 291 3537
1 291 1101
0 1547 8550
0 1317 8550
1 1317 1547
0 1296 6691
0 350 6691
1 350 1296
0 145 3547
0 650 3547
1 650 145
0 1582 4986
0 549 4986
1 549 1582
0 1627 3991
0 701 3991
1 701 1627
0 424 5706
0 1289 5706
1 1289 424
0 578 2066
0 1553 2066
1 1553 578
0 1356 7610
0 597 7610
1 597 1356
0 1137 3858
0 1930 3858
1 1930 1137
0 1220 9316
0 426 9316
1 426 1220
0 416 5359
0 467 5359
1 467 416
0 870 1486
0 1631 1486
1 1631 870
0 1184 5223
0 1419 5223
1 1419 1184
0 329 3552
0 845 3552
1 845 329
0 598 1979
0 304 1979
1 304 598
0 627 14832
0 113 14832
1 113 627
0 1162 1059
0 1414 1059
1 1414 1162
0 1695 6994
0 896 6994
1 896 1695
0 446 6241
0 508 6241
1 508 446
0 1325 4713
0 1443 4713
1 1443 1325
0 674 1702
0 1156 1702
1 1156 674
0 1016 5819
0 1124 5819
1 1124 1016
0 1472 6856
0 215 6856
1 215 1472
0 1308 2583
0 1481 2583
1 1481 1308
0 1244 5396
0 1214 5396
1 1214 1244
0 593 16663
0 803 16663
1 803 593
0 140 5733
0 1309 5733
1 1309 140
0 848 17912
0 1115 17912
1 1115 848
0 815 5448
0 557 5448
1 557 815
0 1528 5196
0 1838 5196
1 1838 1528
0 212 3049
0 1022 3049
1 1022 212
0 1650 7111
0 1479 7111
1 1479 1650
0 838 9501
0 205 9501
1 205 838
0 1007 3580
0 831 3580
1 831 1007
0 1314 10017
0 1825 10017
1 1825 1314
0 78 3185
0 1740 3185
1 1740 78
0 1197 5535
0 1056 5535
1 1056 1197
0 668 6559
0 749 6559
1 749 668
0 804 8005
0 1578 8005
1 1578 804
0 1757 7831
0 908 7831
1 908 1757
0 1973 2305
0 1079 2305
1 1079 1973
0 905 10577
0 792 10577
1 792 905
0 1364 1611
0 1906 1611
1 1906 1364
0 53 16281
0 1367 16281
1 1367 53
0 305 12311
0 765 12311
1 765 305
0 1853 4867
0 433 4867
1 433 1853
0 1354 15261
0 1266 15261
1 1266 1354
0 4 18584
0 6 11309
0 7 7539
0 11 14512
0 13 3903
0 15 1392
0 20 3273
0 21 5040
0 22 15859
0 23 5427
0 27 1012
0 28 14517
0 29 1135
0 30 4407
0 31 6678
0 33 7584
0 35 8814
0 36 1081
0 37 9046
0 38 10163
0 39 17275
0 40 8435
0 42 4523
0 45 14565
0 50 2299
0 51 2335
0 55 14340
0 58 2559
0 59 14423
0 61 657
0 62 18385
0 64 8116
0 66 3608
0 67 179
0 72 1371
0 74 7258
0 80 13109
0 82 1954
0 85 12707
0 89 16575
0 90 10477
0 91 4835
0 92 15814
0 94 10670
0 97 12015
0 103 4051
0 104 6657
0 105 12282
0 108 5786
0 109 13616
0 113 584
0 114 5872
0 115 14505
0 116 18764
0 121 6464
0 123 10590
0 126 1307
0 130 19016
0 132 16892
0 134 11121
0 137 18971
0 138 1176
0 141 8410
0 143 13322
0 144 5317
0 147 14557
0 150 2622
0 152 2228
0 158 10713
0 160 17382
0 161 5697
0 162 8710
0 163 10879
0 165 5631
0 166 18443
0 169 11920
0 171 10992
0 173 4040
0 174 5252
0 176 11748
0 178 11620
0 180 2062
0 182 1564
0 183 11019
0 184 4700
0 186 6209
0 187 3714
0 189 1027
0 190 3378
0 191 15165
0 192 8834
0 198 17831
0 200 1934
0 203 12340
0 205 246
0 206 14648
0 207 1798
0 208 3529
0 209 5367
0 211 2927
0 213 10615
0 214 1449
0 215 436
0 216 1785
0 217 3582
0 218 3462
0 219 15561
0 222 2135
0 223 9101
0 229 10820
0 230 1402
0 231 4813
0 232 9614
0 234 14034
0 236 3575
0 238 4133
0 239 7840
0 241 6816
0 247 18667
0 248 19151
0 249 4082
0 251 1063
0 256 13043
0 259 2484
0 262 19011
0 263 18140
0 267 5133
0 269 9396
0 270 5598
0 271 1909
0 272 9253
0 273 15411
0 274 1157
0 276 10685
0 278 1337
0 280 16757
0 282 8424
0 284 9037
0 286 8284
0 287 5170
0 289 5953
0 290 10154
0 291 911
0 293 8758
0 294 2991
0 297 2618
0 298 6270
0 300 3612
0 302 7406
0 304 584
0 307 9973
0 308 9669
0 310 738
0 312 10701
0 314 9676
0 317 8365
0 318 8016
0 319 16137
0 322 10208
0 323 6252
0 328 5020
0 330 6215
0 332 8030
0 333 132
0 335 12037
0 336 4098
0 339 1527
0 341 17066
0 342 13839
0 344 102
0 345 12007
0 347 2756
0 348 13448
0 350 867
0 351 2915
0 354 2811
0 356 18843
0 357 2489
0 358 3296
0 359 3625
0 360 18161
0 361 4132
0 362 16563
0 364 5972
0 365 3163
0 366 1369
0 368 1121
0 369 9867
0 373 16742
0 374 17797
0 376 15601
0 377 2927
0 378 399
0 381 9478
0 382 10472
0 384 4641
0 385 7295
0 387 13817
0 389 11399
0 391 15708
0 395 936
0 397 17669
0 398 8980
0 399 3992
0 402 5089
0 403 4007
0 404 7286
0 410 2762
0 415 7483
0 417 9529
0 418 8720
0 420 7187
0 426 665
0 428 8235
0 430 1568
0 431 2293
0 432 11664
0 433 24
0 434 821
0 437 14296
0 439 4379
0 440 10029
0 445 8359
0 449 2712
0 450 10799
0 451 7925
0 452 2425
0 453 9959
0 455 4201
0 459 8206
0 460 8274
0 461 8860
0 463 15788
0 464 5154
0 465 10993
0 466 2051
0 467 649
0 470 12771
0 472 3204
0 473 9055
0 476 5920
0 481 8510
0 482 4046
0 483 2094
0 484 4432
0 485 15847
0 487 11769
0 488 1350
0 489 2625
0 492 7521
0 493 2041
0 494 6472
0 495 2375
0 496 9629
0 501 21
0 502 16900
0 503 3743
0 506 8954
0 508 530
0 509 63
0 512 2120
0 516 16504
0 517 13249
0 518 9834
0 521 16728
0 523 2461
0 525 6975
0 530 3307
0 531 12313
0 532 3787
0 533 150
0 534 9667
0 538 4791
0 539 267
0 541 8590
0 542 1286
0 543 11139
0 544 306
0 545 2482
0 546 1658
0 547 7642
0 548 15487
0 549 793
0 550 5056
0 551 5731
0 552 8054
0 553 5604
0 555 10235
0 556 10751
0 557 284
0 558 1163
0 559 1955
0 560 5308
0 561 7368
0 562 19386
0 564 2534
0 565 6373
0 566 3145
0 569 3963
0 570 5622
0 573 18870
0 575 10676
0 576 12081
0 579 2658
0 581 6132
0 582 12652
0 584 8748
0 588 3691
0 589 17287
0 594 4316
0 595 12639
0 597 741
0 599 17743
0 600 17497
0 602 13915
0 603 14205
0 604 16214
0 605 9639
0 606 4129
0 607 8393
0 608 5390
0 611 11516
0 612 670
0 614 5341
0 617 11723
0 619 3343
0 620 2238
0 621 2085
0 623 11377
0 624 11712
0 625 10568
0 626 6758
0 628 6724
0 629 13191
0 630 1627
0 631 3712
0 636 8256
0 638 7221
0 644 825
0 645 3654
0 646 6624
0 648 2665
0 649 13840
0 650 852
0 651 3964
0 652 17448
0 654 8427
0 655 1756
0 656 9517
0 659 6657
0 661 9688
0 665 3825
0 666 204
0 670 6940
0 671 4758
0 673 6302
0 677 11627
0 678 1171
0 679 9177
0 680 3700
0 681 10652
0 682 4753
0 683 1371
0 685 4641
0 686 3628
0 687 8320
0 688 9667
0 689 4545
0 690 8245
0 694 3124
0 698 9282
0 699 3431
0 700 18088
0 701 785
0 702 16471
0 705 8387
0 707 14853
0 708 12929
0 709 16609
0 713 15619
0 715 1017
0 716 8838
0 717 11314
0 720 1938
0 724 13218
0 725 11042
0 726 1518
0 727 9240
0 730 9126
0 731 16218
0 733 5653
0 735 9911
0 737 2550
0 740 2297
0 741 1685
0 742 3936
0 743 2666
0 746 6933
0 747 573
0 749 170
0 750 2466
0 752 9945
0 753 2013
0 754 2913
0 757 4525
0 759 7157
0 760 11558
0 761 5074
0 763 6228
0 764 2143
0 765 24
0 766 2367
0 768 3230
0 771 1247
0 773 18475
0 774 10660
0 780 3434
0 781 4680
0 783 6688
0 784 17405
0 786 2135
0 787 8683
0 792 94
0 793 4985
0 794 7673
0 795 6518
0 796 2803
0 798 18886
0 799 2864
0 802 17406
0 803 333
0 805 16797
0 806 13676
0 807 5274
0 808 6173
0 811 1193
0 813 12170
0 814 8652
0 816 9196
0 817 8849
0 818 12972
0 819 6988
0 824 13430
0 827 5563
0 828 2734
0 829 5051
0 830 9621
0 831 242
0 832 19669
0 833 4766
0 835 1906
0 836 12019
0 837 17999
0 839 1621
0 842 13133
0 843 10133
0 844 2751
0 845 584
0 850 10384
0 851 3380
0 853 4153
0 857 1241
0 861 1097
0 862 14107
0 863 3113
0 865 19512
0 866 12050
0 867 3206
0 869 17795
0 874 9901
0 875 9412
0 879 6395
0 881 211
0 885 6743
0 888 305
0 891 6612
0 892 6490
0 893 7875
0 895 17264
0 896 531
0 898 11248
0 899 2555
0 900 18200
0 904 2096
0 908 114
0 910 17220
0 914 12199
0 917 3012
0 918 5495
0 919 12293
0 920 6044
0 921 5692
0 922 16131
0 923 9510
0 924 5526
0 925 7442
0 927 6123
0 929 5561
0 930 1852
0 931 3895
0 932 25
0 933 15084
0 935 10888
0 936 17229
0 937 4694
0 941 4378
0 942 2242
0 943 13528
0 945 6642
0 946 7255
0 947 10139
0 948 697
0 952 3198
0 954 15140
0 955 2595
0 958 4521
0 962 5847
0 964 8588
0 965 10014
0 966 1465
0 969 2745
0 970 10396
0 971 9158
0 973 4261
0 975 4380
0 977 12220
0 979 4654
0 980 17534
0 981 8084
0 982 4763
0 984 14571
0 986 7418
0 988 10582
0 989 12760
0 990 12796
0 992 12152
0 994 11438
0 995 16046
0 997 4648
0 1002 11827
0 1005 2372
0 1011 15135
0 1012 1727
0 1013 14748
0 1015 2600
0 1017 4129
0 1019 4643
0 1020 2395
0 1021 13306
0 1022 268
0 1025 6053
0 1027 14881
0 1029 17566
0 1031 10700
0 1033 7242
0 1036 4121
0 1042 2453
