9917847 4000
0 1333 15152
1 1333 620
0 1224 12423
0 741 12423
1 741 1224
0 1255 15272
0 92 15272
1 92 1255
0 1534 14620
0 973 14620
1 973 1534
0 1036 13044
0 1512 13044
1 1512 1036
0 1949 15815
0 1541 15815
1 1541 1949
0 1146 13111
0 1593 13111
1 1593 1146
0 1000 14779
0 1093 14779
1 1093 1000
0 1938 13629
0 1190 13629
1 1190 1938
0 1435 13224
0 1116 13224
1 1116 1435
0 360 13521
0 1071 13521
1 1071 360
0 1241 12516
0 12 12516
1 12 1241
0 825 16152
0 533 16152
1 533 825
0 201 14476
0 1903 14476
1 1903 201
0 159 18076
0 294 18076
1 294 159
0 1992 17381
0 984 17381
1 984 1992
0 1514 14038
0 1542 14038
1 1542 1514
0 1532 15220
0 575 15220
1 575 1532
0 455 13643
0 1708 13643
1 1708 455
0 1866 14292
0 1170 14292
1 1170 1866
0 1352 13107
0 1650 13107
1 1650 1352
0 647 15777
0 97 15777
1 97 647
0 837 18556
0 1698 18556
1 1698 837
0 571 13557
0 1346 13557
1 1346 571
0 1853 12314
0 1028 12314
1 1028 1853
0 792 17225
0 795 17225
1 795 792
0 615 13087
0 578 13087
1 578 615
0 1279 11675
0 492 11675
1 492 1279
0 72 17187
0 8 17187
1 8 72
0 958 11799
0 590 11799
1 590 958
0 1202 14116
0 63 14116
1 63 1202
0 1340 13303
0 617 13303
1 617 1340
0 1041 13277
0 1658 13277
1 1658 1041
0 76 18690
0 1906 18690
1 1906 76
0 1930 11670
0 1834 11670
1 1834 1930
0 1314 17431
0 623 17431
1 623 1314
0 1038 14187
0 1907 14187
1 1907 1038
0 977 13149
0 1841 13149
1 1841 977
0 708 17894
0 542 17894
1 542 708
0 668 18272
0 266 18272
1 266 668
0 296 13135
0 1390 13135
1 1390 296
0 77 12298
0 183 12298
1 183 77
0 803 12381
0 552 12381
1 552 803
0 438 19352
0 785 19352
1 785 438
0 289 15041
0 1298 15041
1 1298 289
0 262 11471
0 1907 11471
1 1907 262
0 860 11690
0 749 11690
1 749 860
0 1070 14991
0 180 14991
1 180 1070
0 608 12994
0 740 12994
1 740 608
0 1896 12581
0 1411 12581
1 1411 1896
0 933 13728
0 790 13728
1 790 933
0 1269 14150
0 242 14150
1 242 1269
0 1916 11836
0 1483 11836
1 1483 1916
0 1274 12451
0 1388 12451
1 1388 1274
0 675 14474
0 1484 14474
1 1484 675
0 61 12093
0 1644 12093
1 1644 61
0 753 12523
0 1501 12523
1 1501 753
0 1083 13544
0 276 13544
1 276 1083
0 1142 10992
0 1501 10992
1 1501 1142
0 1994 15729
0 703 15729
1 703 1994
0 1073 16000
0 1253 16000
1 1253 1073
0 323 14988
0 1668 14988
1 1668 323
0 1309 11836
0 62 11836
1 62 1309
0 1058 15059
0 1627 15059
1 1627 1058
0 1471 15146
0 1605 15146
1 1605 1471
0 799 15424
0 1249 15424
1 1249 799
0 911 12078
0 1986 12078
1 1986 911
0 313 18375
0 1734 18375
1 1734 313
0 721 13261
0 1491 13261
1 1491 721
0 920 12327
0 1370 12327
1 1370 920
0 1677 17025
0 1653 17025
1 1653 1677
0 1082 16903
0 146 16903
1 146 1082
0 941 14915
0 1858 14915
1 1858 941
0 105 15723
0 1636 15723
1 1636 105
0 1096 11360
0 391 11360
1 391 1096
0 375 11673
0 233 11673
1 233 375
0 198 11809
0 1189 11809
1 1189 198
0 304 12028
0 327 12028
1 327 304
0 1229 13956
0 1218 13956
1 1218 1229
0 1185 18852
0 1842 18852
1 1842 1185
0 1173 12096
0 1129 12096
1 1129 1173
0 1747 13363
0 247 13363
1 247 1747
0 1810 12900
0 566 12900
1 566 1810
0 1836 13719
0 353 13719
1 353 1836
0 1191 12471
0 1425 12471
1 1425 1191
0 102 17433
0 1792 17433
1 1792 102
0 111 13511
0 683 13511
1 683 111
0 320 12026
0 1679 12026
1 1679 320
0 378 19616
0 483 19616
1 483 378
0 430 14886
0 723 14886
1 723 430
0 1643 14557
0 560 14557
1 560 1643
0 99 11829
0 1542 11829
1 1542 99
0 67 13367
0 735 13367
1 735 67
0 43 11470
0 1465 11470
1 1465 43
0 1357 14598
0 1964 14598
1 1964 1357
0 643 18477
0 1366 18477
1 1366 643
0 1330 11149
0 1516 11149
1 1516 1330
0 600 11955
0 1593 11955
1 1593 600
0 250 10504
0 353 10504
1 353 250
0 563 15294
0 1974 15294
1 1974 563
0 1256 12737
0 644 12737
1 644 1256
0 1442 14133
0 1448 14133
1 1448 1442
0 1155 13843
0 1363 13843
1 1363 1155
0 983 12082
0 203 12082
1 203 983
0 338 11824
0 575 11824
1 575 338
0 1496 10978
0 1501 10978
1 1501 1496
0 1233 10673
0 327 10673
1 327 1233
0 38 14225
0 1968 14225
1 1968 38
0 992 13579
0 341 13579
1 341 992
0 1917 17544
0 1937 17544
1 1937 1917
0 11 11590
0 89 11590
1 89 11
0 1035 10400
0 1732 10400
1 1732 1035
0 903 16842
0 1466 16842
1 1466 903
0 759 11873
0 921 11873
1 921 759
0 1322 15441
0 1480 15441
1 1480 1322
0 584 11429
0 542 11429
1 542 584
0 1889 13140
0 704 13140
1 704 1889
0 1398 13842
0 1369 13842
1 1369 1398
0 813 10555
0 1674 10555
1 1674 813
0 646 12728
0 280 12728
1 280 646
0 382 13270
0 1343 13270
1 1343 382
0 17 11391
0 407 11391
1 407 17
0 1223 12829
0 1375 12829
1 1375 1223
0 674 14635
0 1327 14635
1 1327 674
0 1201 11278
0 1247 11278
1 1247 1201
0 1335 12019
0 891 12019
1 891 1335
0 118 13412
0 1137 13412
1 1137 118
0 1293 16459
0 15 16459
1 15 1293
0 694 14416
0 1553 14416
1 1553 694
0 1684 11949
0 1093 11949
1 1093 1684
0 1669 13672
0 1482 13672
1 1482 1669
0 228 10394
0 1268 10394
1 1268 228
0 120 12021
0 1958 12021
1 1958 120
0 1300 9517
0 1268 9517
1 1268 1300
0 796 10533
0 681 10533
1 681 796
0 1902 13412
0 1213 13412
1 1213 1902
0 537 10570
0 500 10570
1 500 537
0 37 14917
0 1783 14917
1 1783 37
0 1984 16104
0 972 16104
1 972 1984
0 1077 15547
0 349 15547
1 349 1077
0 1280 11495
0 1906 11495
1 1906 1280
0 1240 10457
0 683 10457
1 683 1240
0 288 14652
0 1954 14652
1 1954 288
0 743 9890
0 526 9890
1 526 743
0 690 10625
0 1129 10625
1 1129 690
0 666 17029
0 686 17029
1 686 666
0 221 14461
0 543 14461
1 543 221
0 1687 9667
0 1137 9667
1 1137 1687
0 758 16830
0 1159 16830
1 1159 758
0 1210 12945
0 923 12945
1 923 1210
0 1897 9765
0 280 9765
1 280 1897
0 245 12885
0 801 12885
1 801 245
0 284 11211
0 1109 11211
1 1109 284
0 178 10549
0 1695 10549
1 1695 178
0 287 12649
0 1990 12649
1 1990 287
0 1054 9681
0 891 9681
1 891 1054
0 47 12623
0 478 12623
1 478 47
0 1791 18384
0 1768 18384
1 1768 1791
0 581 12720
0 1112 12720
1 1112 581
0 467 14478
0 1756 14478
1 1756 467
0 593 13328
0 1164 13328
1 1164 593
0 963 13423
0 598 13423
1 598 963
0 142 9701
0 1327 9701
1 1327 142
0 601 17339
0 1412 17339
1 1412 601
0 562 9443
0 802 9443
1 802 562
0 1021 11256
0 1997 11256
1 1997 1021
0 1175 11313
0 1390 11313
1 1390 1175
0 1941 14266
0 901 14266
1 901 1941
0 739 12763
0 277 12763
1 277 739
0 1342 9903
0 1466 9903
1 1466 1342
0 931 10208
0 1448 10208
1 1448 931
0 56 10886
0 441 10886
1 441 56
0 1808 10563
0 1524 10563
1 1524 1808
0 1528 12643
0 662 12643
1 662 1528
0 1571 11863
0 984 11863
1 984 1571
0 917 11493
0 1834 11493
1 1834 917
0 1729 14215
0 1251 14215
1 1251 1729
0 1780 11559
0 590 11559
1 590 1780
0 843 9148
0 1712 9148
1 1712 843
0 1714 9461
0 1956 9461
1 1956 1714
0 1007 12425
0 1453 12425
1 1453 1007
0 452 13556
0 1730 13556
1 1730 452
0 1325 11735
0 1698 11735
1 1698 1325
0 434 13879
0 761 13879
1 761 434
0 733 9363
0 1066 9363
1 1066 733
0 422 16136
0 689 16136
1 689 422
0 1612 17577
0 1029 17577
1 1029 1612
0 86 11152
0 740 11152
1 740 86
0 1358 9214
0 686 9214
1 686 1358
0 861 9601
0 954 9601
1 954 861
0 282 12005
0 1308 12005
1 1308 282
0 1979 16992
0 344 16992
1 344 1979
0 1829 9435
0 1958 9435
1 1958 1829
0 1798 10047
0 350 10047
1 350 1798
0 1864 9573
0 1839 9573
1 1839 1864
0 445 9102
0 801 9102
1 801 445
0 945 10212
0 1123 10212
1 1123 945
0 868 12821
0 1641 12821
1 1641 868
0 1289 10465
0 1425 10465
1 1425 1289
0 460 12984
0 718 12984
1 718 460
0 501 13269
0 676 13269
1 676 501
0 1024 17565
0 1748 17565
1 1748 1024
0 1689 10690
0 1005 10690
1 1005 1689
0 848 8951
0 598 8951
1 598 848
0 670 13070
0 627 13070
1 627 670
0 254 12074
0 1963 12074
1 1963 254
0 461 13431
0 1633 13431
1 1633 461
0 1867 10227
0 1356 10227
1 1356 1867
0 1395 11962
0 1541 11962
1 1541 1395
0 1270 9893
0 1446 9893
1 1446 1270
0 1230 9401
0 1543 9401
1 1543 1230
0 29 9124
0 376 9124
1 376 29
0 256 11503
0 49 11503
1 49 256
0 1982 14915
0 224 14915
1 224 1982
0 1367 9157
0 1137 9157
1 1137 1367
0 1742 7990
0 1308 7990
1 1308 1742
0 1476 9110
0 923 9110
1 923 1476
0 1258 12966
0 1567 12966
1 1567 1258
0 1212 11791
0 898 11791
1 898 1212
0 1243 16932
0 1090 16932
1 1090 1243
0 1262 13886
0 942 13886
1 942 1262
0 987 17913
0 1703 17913
1 1703 987
0 369 9216
0 182 9216
1 182 369
0 820 10395
0 448 10395
1 448 820
0 155 9708
0 1995 9708
1 1995 155
0 1665 7937
0 1406 7937
1 1406 1665
0 1222 18774
0 576 18774
1 576 1222
0 1852 11525
0 239 11525
1 239 1852
0 1110 14035
0 367 14035
1 367 1110
0 816 9065
0 1109 9065
1 1109 816
0 852 7912
0 1123 7912
1 1123 852
0 1389 7665
0 1633 7665
1 1633 1389
0 1132 14149
0 1623 14149
1 1623 1132
0 363 10200
0 295 10200
1 295 363
0 1520 13792
0 46 13792
1 46 1520
0 226 17750
0 1513 17750
1 1513 226
0 1087 9533
0 227 9533
1 227 1087
0 1098 8451
0 1081 8451
1 1081 1098
0 1905 10160
0 1441 10160
1 1441 1905
0 232 9029
0 1768 9029
1 1768 232
0 1554 7566
0 49 7566
1 49 1554
0 637 10176
0 1363 10176
1 1363 637
0 953 11027
0 1484 11027
1 1484 953
0 649 12830
0 1894 12830
1 1894 649
0 106 10939
0 302 10939
1 302 106
0 21 7188
0 1081 7188
1 1081 21
0 1429 11979
0 973 11979
1 973 1429
0 139 8650
0 1466 8650
1 1466 139
0 918 12492
0 1281 12492
1 1281 918
0 965 7809
0 345 7809
1 345 965
0 1595 11997
0 214 11997
1 214 1595
0 1582 8475
0 1926 8475
1 1926 1582
0 235 10317
0 384 10317
1 384 235
0 628 9168
0 543 9168
1 543 628
0 400 9110
0 280 9110
1 280 400
0 939 7229
0 1522 7229
1 1522 939
0 1563 11800
0 1708 11800
1 1708 1563
0 556 7350
0 239 7350
1 239 556
0 1660 8173
0 1188 8173
1 1188 1660
0 1156 8380
0 79 8380
1 79 1156
0 1939 11796
0 253 11796
1 253 1939
0 866 12539
0 599 12539
1 599 866
0 1929 13024
0 639 13024
1 639 1929
0 1040 10795
0 1636 10795
1 1636 1040
0 1613 6676
0 512 6676
1 512 1613
0 1837 8511
0 662 8511
1 662 1837
0 429 13307
0 1790 13307
1 1790 429
0 1752 11176
0 749 11176
1 749 1752
0 534 7963
0 1958 7963
1 1958 534
0 138 13802
0 370 13802
1 370 138
0 64 10895
0 62 10895
1 62 64
0 1671 9132
0 1159 9132
1 1159 1671
0 498 14719
0 1459 14719
1 1459 498
0 1672 15673
0 148 15673
1 148 1672
0 838 17731
0 1817 17731
1 1817 838
0 314 10402
0 735 10402
1 735 314
0 1011 6478
0 1107 6478
1 1107 1011
0 1246 14570
0 875 14570
1 875 1246
0 216 7070
0 302 7070
1 302 216
0 527 10248
0 353 10248
1 353 527
0 33 11307
0 495 11307
1 495 33
0 307 10647
0 905 10647
1 905 307
0 1952 11560
0 1105 11560
1 1105 1952
0 1345 12226
0 892 12226
1 892 1345
0 1683 8534
0 31 8534
1 31 1683
0 934 11172
0 1635 11172
1 1635 934
0 470 8210
0 1825 8210
1 1825 470
0 336 7042
0 1081 7042
1 1081 336
0 1879 11115
0 1411 11115
1 1411 1879
0 1439 12000
0 421 12000
1 421 1439
0 431 10046
0 1968 10046
1 1968 431
0 93 6376
0 1838 6376
1 1838 93
0 1646 11765
0 97 11765
1 97 1646
0 547 6210
0 1152 6210
1 1152 547
0 125 9933
0 1732 9933
1 1732 125
0 1989 7944
0 1391 7944
1 1391 1989
0 1056 5943
0 1152 5943
1 1152 1056
0 485 17593
0 24 17593
1 24 485
0 462 10805
0 1858 10805
1 1858 462
0 25 16455
0 778 16455
1 778 25
0 840 8687
0 889 8687
1 889 840
0 1219 11196
0 1907 11196
1 1907 1219
0 59 7427
0 520 7427
1 520 59
0 503 10835
0 1380 10835
1 1380 503
0 907 14829
0 1920 14829
1 1920 907
0 532 12897
0 724 12897
1 724 532
0 1244 10123
0 1981 10123
1 1981 1244
0 1547 7074
0 1894 7074
1 1894 1547
0 1231 11881
0 533 11881
1 533 1231
0 261 6495
0 370 6495
1 370 261
0 1443 13160
0 131 13160
1 131 1443
0 1924 14353
0 137 14353
1 137 1924
0 479 7102
0 65 7102
1 65 479
0 800 6526
0 872 6526
1 872 800
0 1868 9529
0 1823 9529
1 1823 1868
0 1209 14755
0 986 14755
1 986 1209
0 926 10448
0 483 10448
1 483 926
0 548 7953
0 801 7953
1 801 548
0 30 13969
0 553 13969
1 553 30
0 1564 13962
0 1100 13962
1 1100 1564
0 305 7712
0 1912 7712
1 1912 305
0 90 18060
0 1010 18060
1 1010 90
0 1331 13937
0 784 13937
1 784 1331
0 1154 9011
0 1756 9011
1 1756 1154
0 1875 11296
0 552 11296
1 552 1875
0 1397 10301
0 1516 10301
1 1516 1397
0 1383 11931
0 1840 11931
1 1840 1383
0 1844 8783
0 1390 8783
1 1390 1844
0 1250 14983
0 312 14983
1 312 1250
0 1323 9271
0 1954 9271
1 1954 1323
0 781 6939
0 1746 6939
1 1746 781
0 1861 10359
0 173 10359
1 173 1861
0 1525 17178
0 886 17178
1 886 1525
0 1800 5966
0 1044 5966
1 1044 1800
0 836 5585
0 533 5585
1 533 836
0 1485 7962
0 350 7962
1 350 1485
0 705 14308
0 1592 14308
1 1592 705
0 817 5286
0 529 5286
1 529 817
0 283 12018
0 1333 12018
1 1333 283
0 32 9672
0 579 9672
1 579 32
0 1064 6978
0 974 6978
1 974 1064
0 211 6557
0 1296 6557
1 1296 211
0 1306 7427
0 182 7427
1 182 1306
0 869 12495
0 268 12495
1 268 869
0 1814 5378
0 801 5378
1 801 1814
0 68 13554
0 948 13554
1 948 68
0 1818 15587
0 947 15587
1 947 1818
0 2 12556
0 240 12556
1 240 2
0 1765 5670
0 1920 5670
1 1920 1765
0 1628 13202
0 1431 13202
1 1431 1628
0 1617 9757
0 407 9757
1 407 1617
0 458 10453
0 1679 10453
1 1679 458
0 209 5591
0 1894 5591
1 1894 209
0 1892 18970
0 1910 18970
1 1910 1892
0 1194 13856
0 518 13856
1 518 1194
0 13 5591
0 1786 5591
1 1786 13
0 1793 8802
0 1527 8802
1 1527 1793
0 1108 12153
0 427 12153
1 427 1108
0 337 13481
0 1697 13481
1 1697 337
0 187 14432
0 1288 14432
1 1288 187
0 979 19584
0 1111 19584
1 1111 979
0 565 13339
0 1704 13339
1 1704 565
0 1177 7896
0 1641 7896
1 1641 1177
0 377 11061
0 1360 11061
1 1360 377
0 1206 9034
0 478 9034
1 478 1206
0 1371 11819
0 1080 11819
1 1080 1371
0 1384 7289
0 1211 7289
1 1211 1384
0 971 6581
0 955 6581
1 955 971
0 1815 13852
0 1489 13852
1 1489 1815
0 386 15401
0 851 15401
1 851 386
0 383 17153
0 1573 17153
1 1573 383
0 1287 5187
0 114 5187
1 114 1287
0 1079 4501
0 1894 4501
1 1894 1079
0 1843 6179
0 1334 6179
1 1334 1843
0 1232 10654
0 888 10654
1 888 1232
0 1259 4731
0 1317 4731
1 1317 1259
0 899 7344
0 426 7344
1 426 899
0 717 15231
0 706 15231
1 706 717
0 1721 8177
0 1869 8177
1 1869 1721
0 343 11454
0 1454 11454
1 1454 343
0 663 11967
0 1827 11967
1 1827 663
0 91 8029
0 1027 8029
1 1027 91
0 882 12022
0 153 12022
1 153 882
0 1065 5943
0 1061 5943
1 1061 1065
0 366 7700
0 1880 7700
1 1880 366
0 443 8163
0 81 8163
1 81 443
0 1261 7453
0 1703 7453
1 1703 1261
0 267 12712
0 1657 12712
1 1657 267
0 1529 4837
0 928 4837
1 928 1529
0 906 6855
0 280 6855
1 280 906
0 1722 8535
0 441 8535
1 441 1722
0 574 7299
0 1623 7299
1 1623 574
0 1498 6507
0 1958 6507
1 1958 1498
0 1474 15228
0 561 15228
1 561 1474
0 1699 6127
0 353 6127
1 353 1699
0 1341 14667
0 1226 14667
1 1226 1341
0 436 7090
0 821 7090
1 821 436
0 621 15683
0 165 15683
1 165 621
0 385 7824
0 797 7824
1 797 385
0 789 16652
0 414 16652
1 414 789
0 1445 12167
0 229 12167
1 229 1445
0 141 9023
0 1112 9023
1 1112 141
0 1161 13955
0 1741 13955
1 1741 1161
0 1579 7458
0 942 7458
1 942 1579
0 1784 12184
0 1004 12184
1 1004 1784
0 348 7417
0 265 7417
1 265 348
0 218 8777
0 277 8777
1 277 218
0 874 5759
0 780 5759
1 780 874
0 1970 11967
0 317 11967
1 317 1970
0 1946 10657
0 1758 10657
1 1758 1946
0 322 7261
0 1530 7261
1 1530 322
0 745 3432
0 1530 3432
1 1530 745
0 1602 9064
0 1695 9064
1 1695 1602
0 480 9795
0 1674 9795
1 1674 480
0 1555 7096
0 1363 7096
1 1363 1555
0 582 6358
0 1877 6358
1 1877 582
0 1640 14971
0 624 14971
1 624 1640
0 1743 3971
0 1003 3971
1 1003 1743
0 1913 16011
0 1690 16011
1 1690 1913
0 878 3750
0 830 3750
1 830 878
0 1795 6532
0 749 6532
1 749 1795
0 1413 13932
0 819 13932
1 819 1413
0 1638 3495
0 317 3495
1 317 1638
0 804 4245
0 1421 4245
1 1421 804
0 1883 13270
0 1801 13270
1 1801 1883
0 352 10067
0 327 10067
1 327 352
0 1578 5783
0 809 5783
1 809 1578
0 1200 11421
0 1387 11421
1 1387 1200
0 1649 3811
0 153 3811
1 153 1649
0 602 8844
0 930 8844
1 930 602
0 428 11493
0 1662 11493
1 1662 428
0 607 5278
0 1912 5278
1 1912 607
0 1022 10143
0 1460 10143
1 1460 1022
0 555 3549
0 451 3549
1 451 555
0 502 5425
0 736 5425
1 736 502
0 220 11553
0 63 11553
1 63 220
0 454 4542
0 407 4542
1 407 454
0 630 6195
0 1705 6195
1 1705 630
0 1135 4518
0 513 4518
1 513 1135
0 1891 10615
0 247 10615
1 247 1891
0 1128 7589
0 18 7589
1 18 1128
0 834 2990
0 1912 2990
1 1912 834
0 1037 12140
0 474 12140
1 474 1037
0 1318 11485
0 623 11485
1 623 1318
0 788 5370
0 1193 5370
1 1193 788
0 909 9268
0 969 9268
1 969 909
0 1562 11039
0 1388 11039
1 1388 1562
0 371 6925
0 588 6925
1 588 371
0 1299 7948
0 1178 7948
1 1178 1299
0 481 5703
0 520 5703
1 520 481
0 423 4379
0 1661 4379
1 1661 423
0 1418 17347
0 1691 17347
1 1691 1418
0 645 10904
0 1253 10904
1 1253 645
0 1282 14999
0 6 14999
1 6 1282
0 1215 7398
0 1922 7398
1 1922 1215
0 1731 12795
0 449 12795
1 449 1731
0 1581 3713
0 1923 3713
1 1923 1581
0 849 16353
0 1303 16353
1 1303 849
0 524 14475
0 1724 14475
1 1724 524
0 1615 12108
0 53 12108
1 53 1615
0 657 4994
0 1592 4994
1 1592 657
0 1881 5218
0 1316 5218
1 1316 1881
0 956 10830
0 1370 10830
1 1370 956
0 70 3647
0 1143 3647
1 1143 70
0 612 6971
0 1321 6971
1 1321 612
0 1158 2420
0 1143 2420
1 1143 1158
0 365 12838
0 1039 12838
1 1039 365
0 217 13096
0 1291 13096
1 1291 217
0 1121 6238
0 1107 6238
1 1107 1121
0 1362 8711
0 162 8711
1 162 1362
0 1059 4426
0 1503 4426
1 1503 1059
0 1874 5333
0 1423 5333
1 1423 1874
0 1497 8313
0 748 8313
1 748 1497
0 321 13767
0 1618 13767
1 1618 321
0 1379 12855
0 908 12855
1 908 1379
0 1551 5664
0 1762 5664
1 1762 1551
0 655 12704
0 1967 12704
1 1967 655
0 1478 4854
0 855 4854
1 855 1478
0 808 6265
0 1026 6265
1 1026 808
0 1092 6830
0 408 6830
1 408 1092
0 1736 3694
0 1623 3694
1 1623 1736
0 411 15851
0 1374 15851
1 1374 411
0 622 4804
0 182 4804
1 182 622
0 952 9814
0 704 9814
1 704 952
0 1739 14022
0 1510 14022
1 1510 1739
0 1682 4070
0 913 4070
1 913 1682
0 1931 4097
0 851 4097
1 851 1931
0 457 3031
0 930 3031
1 930 457
0 1053 2294
0 1762 2294
1 1762 1053
0 342 8166
0 325 8166
1 325 342
0 1133 2055
0 269 2055
1 269 1133
0 767 15223
0 1062 15223
1 1062 767
0 1719 9404
0 1783 9404
1 1783 1719
0 1775 8808
0 802 8808
1 802 1775
0 1654 6418
0 1464 6418
1 1464 1654
0 1488 12834
0 1606 12834
1 1606 1488
0 1095 6469
0 339 6469
1 339 1095
0 1782 5565
0 791 5565
1 791 1782
0 260 9539
0 1482 9539
1 1482 260
0 505 7956
0 1266 7956
1 1266 505
0 465 6329
0 127 6329
1 127 465
0 1675 4909
0 529 4909
1 529 1675
0 822 9572
0 1124 9572
1 1124 822
0 1915 16697
0 1187 16697
1 1187 1915
0 424 7968
0 1278 7968
1 1278 424
0 964 7269
0 295 7269
1 295 964
0 1588 14988
0 914 14988
1 914 1588
0 1025 5799
0 494 5799
1 494 1025
0 51 6876
0 538 6876
1 538 51
0 981 9141
0 570 9141
1 570 981
0 1049 9368
0 1495 9368
1 1495 1049
0 1531 1744
0 794 1744
1 794 1531
0 491 7502
0 1567 7502
1 1567 491
0 128 2558
0 449 2558
1 449 128
0 597 7738
0 713 7738
1 713 597
0 1055 4294
0 1641 4294
1 1641 1055
0 346 5762
0 1858 5762
1 1858 346
0 1500 19243
0 605 19243
1 605 1500
0 489 3726
0 441 3726
1 441 489
0 1479 2048
0 930 2048
1 930 1479
0 397 9833
0 1980 9833
1 1980 397
0 1508 5997
0 1411 5997
1 1411 1508
0 1046 6679
0 1778 6679
1 1778 1046
0 716 2830
0 403 2830
1 403 716
0 943 3388
0 1947 3388
1 1947 943
0 1139 1945
0 1464 1945
1 1464 1139
0 1444 10881
0 1605 10881
1 1605 1444
0 1621 6702
0 1051 6702
1 1051 1621
0 1607 13319
0 910 13319
1 910 1607
0 935 16299
0 1182 16299
1 1182 935
0 883 11461
0 379 11461
1 379 883
0 1760 1600
0 1278 1600
1 1278 1760
0 27 2223
0 408 2223
1 408 27
0 19 9900
0 921 9900
1 921 19
0 1565 3262
0 749 3262
1 749 1565
0 765 5211
0 1756 5211
1 1756 765
0 1794 3969
0 1648 3969
1 1648 1794
0 1017 1348
0 722 1348
1 722 1017
0 351 8794
0 1997 8794
1 1997 351
0 591 9033
0 854 9033
1 854 591
0 210 10229
0 275 10229
1 275 210
0 1254 3891
0 1393 3891
1 1393 1254
0 1084 5353
0 553 5353
1 553 1084
0 1972 1759
0 1266 1759
1 1266 1972
0 7 12056
0 1045 12056
1 1045 7
0 826 11091
0 242 11091
1 242 826
0 1097 3910
0 1584 3910
1 1584 1097
0 87 3449
0 715 3449
1 715 87
0 1267 5904
0 1663 5904
1 1663 1267
0 1965 6779
0 446 6779
1 446 1965
0 1807 12518
0 1264 12518
1 1264 1807
0 1872 17810
0 1652 17810
1 1652 1872
0 1502 690
0 420 690
1 420 1502
0 133 3333
0 624 3333
1 624 133
0 1416 750
0 749 750
1 749 1416
0 536 4400
0 1014 4400
1 1014 536
0 508 2501
0 1592 2501
1 1592 508
0 1655 9292
0 1157 9292
1 1157 1655
0 1709 7140
0 49 7140
1 49 1709
0 1494 17813
0 73 17813
1 73 1494
0 697 14889
0 828 14889
1 828 697
0 1153 11248
0 104 11248
1 104 1153
0 1873 16791
0 1882 16791
1 1882 1873
0 237 6925
0 345 6925
1 345 237
0 1437 8467
0 590 8467
1 590 1437
0 409 1675
0 50 1675
1 50 409
0 818 1451
0 570 1451
1 570 818
0 126 13968
0 1850 13968
1 1850 126
0 521 3736
0 641 3736
1 641 521
0 326 3534
0 1741 3534
1 1741 326
0 437 11508
0 1163 11508
1 1163 437
0 3 5108
0 4 403
0 5 13439
0 6 2601
0 8 11585
0 9 2327
0 12 11886
0 14 17606
0 15 9627
0 16 12227
0 18 2880
0 20 17884
0 23 4123
0 24 5813
0 31 6026
0 34 2494
0 35 19037
0 36 17911
0 39 19700
0 40 10020
0 41 13599
0 42 5717
0 44 17834
0 45 171
0 46 7261
0 49 201
0 50 105
0 52 5968
0 53 2507
0 54 10353
0 55 8021
0 58 12608
0 60 7531
0 62 6492
0 63 2959
0 65 5497
0 66 5802
0 69 8500
0 73 146
0 74 2228
0 79 6812
0 80 6810
0 81 3748
0 82 1088
0 83 17267
0 85 10024
0 88 17646
0 89 9998
0 92 11997
0 95 13882
0 96 570
0 97 5948
0 100 7089
0 101 8161
0 103 3704
0 104 136
0 107 8747
0 112 7531
0 114 4040
0 115 7017
0 117 7939
0 121 9465
0 122 5613
0 123 8178
0 124 18573
0 127 1644
0 129 12792
0 131 5553
0 132 678
0 134 13016
0 135 2931
0 136 13250
0 137 5535
0 140 3606
0 143 19998
0 145 1841
0 146 10816
0 147 3948
0 148 6315
0 149 18083
0 151 4087
0 152 3058
0 153 3055
0 154 19081
0 156 523
0 157 2772
0 158 12123
0 160 14075
0 162 2364
0 163 12280
0 165 3598
0 166 868
0 169 3098
0 170 3113
0 172 248
0 173 5120
0 175 4854
0 176 1952
0 177 10551
0 179 5167
0 180 11157
0 181 1909
0 182 2157
0 183 11308
0 184 8770
0 186 11926
0 188 5438
0 190 13953
0 193 10058
0 195 3569
0 196 7317
0 197 7380
0 199 19488
0 200 5901
0 202 1586
0 203 10172
0 204 17834
0 206 3957
0 207 7688
0 212 3892
0 214 6923
0 215 12760
0 219 10719
0 222 18353
0 223 5018
0 224 7545
0 225 304
0 227 7197
0 229 3579
0 233 10730
0 236 13463
0 239 6839
0 240 4642
0 242 537
0 244 6408
0 246 2699
0 247 2920
0 253 6731
0 255 707
0 257 12238
0 259 2165
0 263 18276
0 264 2895
0 265 3521
0 266 11375
0 268 4748
0 269 2026
0 270 7917
0 272 17292
0 274 4617
0 275 662
0 276 10992
0 277 3505
0 278 2004
0 279 13447
0 280 3732
0 285 9291
0 286 15256
0 290 9322
0 291 295
0 292 12300
0 293 669
0 294 11879
0 295 1528
0 299 2161
0 300 806
0 301 7599
0 302 6192
0 303 4972
0 306 12687
0 310 2772
0 312 5168
0 315 12901
0 316 1500
0 317 3232
0 318 11755
0 319 7325
0 324 12782
0 325 2035
0 327 3117
0 328 18859
0 329 7067
0 334 18717
0 335 10662
0 339 1922
0 340 15696
0 341 10026
0 344 7981
0 345 125
0 349 9339
0 350 5034
0 353 3655
0 354 17249
0 355 12364
0 356 13590
0 357 2504
0 358 9546
0 362 6868
0 364 4123
0 367 7341
0 370 5554
0 372 6174
0 373 10747
